Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Kazakhstan,KAZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.818,76.077,76.144,76.275,76.505,76.612,76.492,76.403,76.498,76.55,76.456,76.252,76.093,76.106,75.865,76.19,76.501,76.825,77.174,77.268,77.454,77.776,78.174,78.624,79.034,79.34,79.588,79.864,80.104,80.331,79.325,79.814,79.988,79.801,79.454
Kenya,KEN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.932,73.859,73.779,73.693,73.606,73.524,73.446,73.356,73.273,73.175,73.256,73.336,73.415,73.493,73.573,73.655,73.74,73.826,73.914,74.004,74.099,74.2,74.302,74.403,74.506,74.606,74.697,72.614,70.426,68.129,67.419,67.869,67.659,67.459,67.208
Kyrgyz Republic,KGZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.282,74.002,75.181,76.521,78.278,78.799,78.389,77.76,77.642,77.408,77.055,76.715,76.754,76.316,75.889,75.933,75.707,75.058,74.372,74.038,73.996,73.291,70.923,69.206,68.205,68.59,68.237,66.7,67.727,67.844,68.324,68.519,69.058,69.259,69.379
Cambodia,KHM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.59,82.561,82.515,82.491,83.074,82.919,82.808,82.727,82.692,82.601,82.578,82.545,82.506,82.46,82.762,83.065,83.367,83.666,81.437,84.385,87.114,87.661,85.366,82.749,83.035,82.766,84.453,84.412,84.98,85.543,85.369,82.942,83.589,83.65,83.758
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.711,62.535,62.841,62.983,63.776,64.173,64.432,64.815,63.141,63.114,63.614,64.136,64.779,64.624,65.41,65.262,65.269,65.189,64.877,64.374,64.726,65.22,65.52,65.893,67.242,67.873,68.128,68.575,68.555,68.772,67.886,68.399,70.01,70.658,70.891
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.317,65.621,65.019,65.473,67.226,68.398,68.424,67.927,67.495,67.215,67.151,67.337,67.775,68.433,69.218,69.576,69.333,69.115,69.15,69.417,69.894,70.91,71.963,72.605,73.163,73.693,74.121,74.676,74.992,75,70.419,71.735,75.837,75.613,75.398
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.989049408712,65.1271906017282,65.4686836386178,65.9240691825141,66.2537786549595,66.5429656740542,66.0639227075124,66.9591701100961,67.17125142414,67.2476057792202,67.095449649917,67.1370658797722,67.3239876404471,67.6553471086345,68.2042794703607,68.5848678438237,68.7756902893482,68.7289273929672,68.6325330860507,69.019111220898,68.5125070101635,68.2122406789791,68.4694946773257,68.3013182646704,68.0777103118183,68.3269410338174,68.4183544213534,68.6725492479506,68.9308831090591,69.372670804821,65.2671657127999,68.1225276150955,69.1120195230558,69.0291358845984,69.0990411760516
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.508,65.467,65.397,65.318,65.183,65.067,64.949,64.826,64.766,64.623,64.511,64.398,64.28,64.155,64.02,63.865,63.692,63.56,63.423,63.296,63.146,63.01,62.875,62.738,62.611,62.457,62.285,62.137,63.301,64.493,65.174,66.656,68.41,68.437,68.616
Lebanon,LBN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.237,46.251,45.94,45.8,45.742,45.739,45.621,45.769,45.845,46.03,46.159,46.215,46.277,46.348,46.339,46.206,46.071,45.934,46.446,46.964,47.49,48.027,48.573,49.135,49.71,50.409,51.235,52.063,52.881,53.685,49.821,50.527,50.591,50.726,
Liberia,LBR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.364,78.373,78.336,78.295,78.236,78.198,78.168,78.142,78.123,78.109,78.095,78.084,78.084,77.947,77.965,77.989,78.027,78.074,78.09,78.093,78.103,78.011,77.948,77.993,77.985,77.949,77.898,77.863,77.813,77.732,76.976,77.209,77.717,77.755,77.728
Libya,LBY,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.283,47.348,47.424,47.516,47.633,47.784,47.979,48.216,48.5,48.818,48.922,48.85,48.858,48.93,49.058,49.219,49.576,50.11,50.618,51.112,51.599,52.01,52.305,52.478,52.589,52.648,52.67,52.66,52.619,52.55,51.843,52.235,52.035,51.86,51.614
St. Lucia,LCA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18,67.177,67.334,67.482,67.617,67.735,67.838,67.927,68.156,68.551,68.979,69.267,69.535,69.789,70.035,70.285,70.547,70.867,71.262,71.698,72.094,72.432,74.57,74.821,74.88,74.933,74.993,75.067,75.524,74.181,58.257,71.229,75.167,75.474,75.529
Latin America & Caribbean,LCN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5799693080375,64.7966984447059,65.1710762453711,65.6211085253166,65.9422678023227,66.2551188875347,65.868075411531,66.7002270429601,66.9075049644853,66.9512325688105,66.7956567073527,66.8321461598928,66.9516954192072,67.2379901929919,67.8133970423875,68.2113600007475,68.4625267630367,68.428465729387,68.386391182811,68.7038718714469,68.3061224217329,68.0617390360721,68.2870033366207,68.1273817246263,67.9286817552274,68.1381825918153,68.2115996259395,68.4241376586456,68.6291849253173,68.9143250355376,64.8355072901698,67.4740037015226,68.5370258393274,68.5242386764233,68.5872316054831
Least developed countries: UN classification,LDC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7565814919815,67.8343773013686,67.8557415545241,67.8337523331801,67.8693754510304,67.9509142739947,67.9856076603346,67.9926820706188,67.9991956143852,67.9811527443172,67.9368330305852,67.9033099126336,67.8594854825016,67.7949731102163,67.7493423724092,67.6875593689389,67.5371025621151,67.4156763368899,67.2358587393345,67.1576313500443,67.0864968250316,67.0780778470763,66.8298280228488,66.5437636638252,65.8312290859842,65.2083046090936,64.7784816870814,64.7331981709415,64.7284384065643,64.5703238904164,63.7188196945453,63.9092934995775,64.1040070066239,65.2953529592968,65.2213924543396
Low income,LIC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9097851634164,71.9838867513809,71.9612868585319,71.8316466924673,71.7399784514592,71.7574041981424,71.7623462192225,71.7217126781199,71.6663753246264,71.6062949701873,71.5216036260291,71.3657299322602,71.1679668071245,70.9605210492891,70.7852310249079,70.5750552042586,70.1850963176905,69.7568041090861,69.4137322679941,69.1222194323387,68.8465966767967,69.0198052863395,68.6850220933874,68.5281625269334,67.6078350414592,66.7473740607523,66.0833918773791,65.36572280292,64.9713439400899,64.5150779015352,63.2181535249087,63.2142444635381,63.2660907198895,65.090845090421,64.7793913653201
Liechtenstein,LIE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.991,62.467,59.874,60.008,60.409,58.075,58.664,58.503,62.426,60.786,58.946,58.726,58.516,58.311,58.106,57.905,57.71,57.521,57.336,57.153,56.973,56.637,56.349,55.855,55.681,57.913,58.012,58.361,56.264,56.817,55.114,54.716,54.639,54.854,54.888
Lower middle income,LMC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2931659326045,62.3371530795564,62.3764124688339,62.4348593420026,62.5255761040109,62.6237719188039,62.8467755269998,63.0422013443243,63.2193766750709,63.4437193170456,63.5343168703836,63.4548356290889,63.2596645507562,63.1851613576261,63.1259164558929,63.0503325972187,62.5478043534083,62.0836744728382,61.5727389772877,61.1812742272824,60.8148326855842,60.4451368838701,60.0528709124218,60.0009457713022,59.9031500909303,59.8478072729768,59.7463778932714,59.6335006615241,59.5624722695708,59.531232390554,58.8033645786153,59.6501104222222,60.5310145019376,61.2678020425927,61.8202468395725
Low & middle income,LMY,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2066391933221,70.0475773578066,69.9073563765582,69.6994497806295,69.6818495786505,69.5585690815528,69.4028400879184,69.3329005060013,69.2458294670842,69.1451214926027,68.9529787958054,68.7930755992,68.5701634277762,68.4291376300765,68.3162512766832,68.1673350242201,67.8185059914087,67.5748514889912,67.1973079083283,66.9301937810477,66.5779369135035,66.4267435551663,66.1742816000478,65.9504926140274,65.7375459501301,65.6452753310784,65.4969151387294,65.3482207482709,65.2553844312599,65.1918990955164,63.8379158205341,64.775952550147,65.0611698238831,65.6331307435115,65.7635383017266
Lesotho,LSO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.89,74.917,74.915,74.867,74.804,74.706,74.615,74.494,74.329,74.147,73.672,73.19,72.698,72.197,71.69,71.178,70.651,70.102,69.545,68.984,68.42,67.855,67.292,66.734,65.607,64.45,63.255,62.04,60.806,59.56,58.997,58.915,60.048,59.98,59.667
Late-demographic dividend,LTE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1999730638572,78.9177742534501,78.6246142283141,78.2307373057115,77.8244396140362,77.5323011974892,77.0289157822424,76.6436458523858,76.2456540148743,76.1637817549229,75.7974889071032,75.6323032243583,75.5364745770413,75.3721785821643,75.297752485456,75.2476170917684,75.0773617366963,74.9871306630421,74.9001760142559,74.8104244979559,74.5806966784153,74.6151273519007,74.4305469189197,74.2334624536531,74.2384088720313,74.2874961026538,74.2362770739045,74.1661076816071,74.1319845298836,74.0717976735995,72.7191237484899,74.0112293567687,73.5728999052383,73.774137697775,73.6078564023294
Lithuania,LTU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.127,75.647,75.149,74.648,74.162,73.724,73.258,72.716,72.128,72.464,71.111,70.062,69.701,72.135,69.278,68.65,67.53,67.909,68.463,69.645,70.263,71.391,71.826,72.427,73.735,74.144,75.466,75.968,77.339,78.022,78.533,78.184,78.303,78.175,78.324
Luxembourg,LUX,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.157,61.769,62.91,62.355,62.341,60.339,61.268,61.642,61.977,63.063,64.266,64.06,65.307,64.458,65.649,66.549,66.509,66.483,66.442,68.573,68.083,67.701,69.289,69.627,70.224,71.309,70.625,70.107,71.006,71.916,72.112,73.32,73.135,74.007,74.109
Latvia,LVA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.577,70.636,70.606,70.738,70.497,70.359,70.256,69.964,70.055,68.404,67.152,67.631,69.283,68.736,68.693,69.158,71.056,72.699,74.302,73.7,73.067,72.987,74.487,74.037,74.484,75.692,76.241,77.028,77.489,77.551,78.187,75.802,76.737,76.639,76.445
"Macao SAR, China",MAC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.829,62.321,62.628,64.874,66.82,68.526,70.015,71.284,70.877,71.387,71.307,70.525,69.493,66.83,67.621,68.85,70.807,73.686,74.838,75.102,75.077,76.035,76.179,76.423,77.34,77.159,76.547,76.704,77.324,77.38,76.738,78.326,77.354,74.852,75.087
St. Martin (French part),MAF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.556,52.459,52.759,53.004,52.798,53.24,52.963,53.224,53.129,53.24,53.306,53.175,52.614,52.685,52.728,52.747,52.834,52.873,52.942,52.484,52.026,51.643,50.877,50.852,50.673,50.156,49.252,48.297,48.711,49.14,47.729,48.574,47.612,47.775,47.67
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.559,64.801,65.026,65.221,65.388,65.475,65.607,65.613,65.704,65.736,65.711,63.627,62.503,60.514,58.212,57.144,60.338,60.156,61.028,62.252,64.774,65.726,65.988,66.441,70.966,72.21,71.926,70.446,68.737,71.473,71.839,74.416,74.013,72.367,72.517
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.463,87.411,87.345,87.288,87.258,87.25,87.277,87.324,87.386,87.448,87.503,87.556,87.669,87.693,87.708,87.692,87.713,87.717,87.705,87.673,87.624,87.552,87.463,87.363,87.258,87.156,86.959,86.791,86.657,86.546,85.718,86.173,86.346,86.342,86.374
Maldives,MDV,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.195,50.571,50.947,51.32,51.689,52.055,52.786,53.518,54.25,54.981,55.705,55.482,55.262,55.045,54.83,54.616,54.377,54.104,53.822,53.54,54.539,55.533,56.52,57.503,58.479,59.44,60.386,62.226,64.048,65.855,64.974,66.469,65.919,65.907,66.385
Middle East & North Africa,MEA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5807460574896,49.5435344685679,49.6103560374698,49.7474242924382,49.823799279212,49.4455322302225,49.1096746202941,48.9436778781188,48.7432492726814,49.1669560415315,48.9416831367038,48.5238513427687,48.0313774863565,48.2902231921626,48.5941853585968,48.9340496348844,48.9895381905839,49.0794997680987,48.6255629806359,48.8887703324987,49.1819216592992,48.8651310656618,49.0231629452811,49.1067745552001,49.2520764469845,49.1751613539549,49.5275761731916,49.202214596094,48.9465178491414,48.7937663495614,47.394350879549,47.7163807163769,48.1282733470748,48.1745939895875,48.0110512447715
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.125,60.237,60.797,61.434,61.5,61.605,61.71,63.176,62.889,62.097,62.004,61.361,60.89,61.347,62.033,62.897,63.775,63.911,63.616,63.615,63.483,63.729,64.499,64.355,63.801,63.862,63.846,63.694,63.995,64.859,60.241,64.006,65.113,66.026,66.127
Marshall Islands,MHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.092581296131,69.9173774562753,69.7680779850323,69.5534636603196,69.5397226223441,69.4055043681448,69.2376494078807,69.1650257356999,69.0747574636457,68.9698613843265,68.7689056056695,68.6074371485707,68.3808765116065,68.2426910428915,68.132527701502,67.9861980239276,67.638007276634,67.4057978249849,67.0229519824247,66.7550930840536,66.3937678787139,66.2127157266079,65.9638079125838,65.7314756279114,65.5764588122696,65.548835956276,65.4446109654361,65.3466264509148,65.2818490585745,65.2564584536744,63.8984131677889,64.9317881246848,65.2456195727793,65.6862135526493,65.8604559150603
North Macedonia,MKD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.792,62.056,61.785,61.524,61.214,60.886,60.6,60.514,60.001,59.532,59.788,60.035,60.194,60.869,60.892,60.942,61.184,62.483,63.105,63.249,61.628,63.374,63.202,64.093,64.513,63.936,63.614,63.937,63.797,64.791,64.132,63.969,65.904,65.889,65.938
Mali,MLI,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.361,72.431,72.414,72.41,72.39,72.338,72.307,72.257,72.206,72.138,72.049,72.027,71.962,71.938,71.904,71.918,71.945,71.974,72.015,72.061,72.113,72.16,72.226,72.283,72.298,72.466,71.756,71.033,70.976,70.899,67.327,70.161,71.032,70.935,70.888
Malta,MLT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.269,57.324,57.507,57.668,57.702,57.785,58.122,58.41,58.568,58.641,58.181,58.935,58.872,58.709,57.151,57.741,57.956,58.889,59.129,59.453,60.556,62.05,64.021,66.326,67.845,68.828,70.575,72.13,74.665,75.846,77.05,78.157,79.837,80.377,80.878
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.796,72.858,72.719,72.649,72.55,72.456,72.372,72.3,72.219,72.026,71.769,71.555,71.324,71.052,70.775,70.489,70.206,69.943,69.706,69.466,69.263,69.159,69.018,68.854,68.728,68.659,67.44,66.199,66.601,64.789,64.405,59.352,59.427,59.642,59.666
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4381500519096,48.4015343544175,48.413231272613,48.511597248039,48.5644362542825,48.1422357867696,47.7970821512612,47.6415245293106,47.4520167953271,47.9280749188841,47.6087867150782,47.1549796701881,46.6070787510872,46.8536775776708,47.1499148298281,47.4742331773809,47.434459925522,47.3913606428027,46.7212084850407,46.9171989499762,47.0851069704185,46.4934823975985,46.3375007955504,46.1526221018235,46.0824781192835,45.7261366650035,45.922968007115,45.6490955173498,45.3423225750288,45.0786086471317,43.498661505436,43.9299232499144,44.1374280617068,44.0653880974903,43.7830710577607
Montenegro,MNE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.393,56.468,56.537,56.588,56.509,56.391,56.326,56.315,56.303,56.512,56.574,56.684,56.724,56.731,56.784,56.889,56.998,57.146,57.317,57.241,57.219,57.223,58.596,58.861,61.538,62.348,63.066,63.162,64.406,65.909,61.239,59.147,59.714,59.846,59.798
Mongolia,MNG,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.354,61.009,61.694,62.043,62.116,61.991,62.089,62.116,62.173,62.233,62.37,62.403,62.332,62.15,61.967,61.824,61.709,61.635,60.822,61.218,61.399,62.42,62.366,62.308,62.436,62.608,61.26,62.08,62.84,67.62,65.343,63.591,65.341,64.985,64.635
Northern Mariana Islands,MNP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.332,84.318,84.28,84.265,84.224,84.17,84.14,84.145,84.501,84.84,85.164,85.473,85.769,86.053,85.571,85.075,84.564,84.037,83.494,82.937,82.364,81.774,81.169,80.546,79.907,79.251,79.236,79.215,79.2,79.185,78.436,78.4,79.297,79.162,79.097
Mauritania,MRT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.324,47.274,47.223,47.186,47.119,47.096,47.062,46.994,46.951,46.91,46.844,46.629,46.423,46.235,46.039,45.856,45.702,45.485,45.297,45.132,44.97,44.808,44.643,44.182,43.687,43.194,42.705,42.221,42.181,42.126,41.706,41.763,42.15,42.003,41.889
Mauritius,MUS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.384,64.409,64.376,64.314,64.224,64.093,63.95,63.805,63.667,63.529,63.396,62.1,62.87,65.067,63.611,64.044,63.838,62.988,63.103,63.334,64.209,63.636,63.95,65.261,65.718,66.481,66.069,66.586,66.465,67.393,63.806,60.984,64.76,64.698,64.897
Malawi,MWI,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.582,80.67,80.686,80.768,80.766,80.846,80.869,80.875,80.89,80.886,80.855,80.8,80.776,80.768,80.762,80.76,79.705,78.614,77.483,76.305,75.081,73.81,72.94,72.046,71.131,70.194,69.236,68.258,68.124,67.981,68.952,67.613,67.875,67.847,67.547
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.796,64.764,64.748,64.732,64.742,64.758,64.79,64.867,65.107,65.153,65.083,64.99,64.806,64.627,64.449,64.314,64.225,64.185,64.217,64.358,64.449,64.569,65.723,66.881,68.033,68.354,68.338,68.555,69.065,69.499,69.332,69.565,69.641,69.753,69.917
North America,NAC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4115230904463,75.1639167613161,75.3785467557252,75.3050745061747,75.4426940534998,75.5723563911222,75.732458109909,76.0317462825373,75.9807572646328,75.9543592317271,75.919963321489,75.5571062532473,75.294935563455,74.8306322673735,74.5067281913437,74.4111601814869,74.5279437951739,74.3546557822308,74.3526522058028,73.7255077898678,73.113193179352,72.6404269065582,72.6376387477968,72.4333069075321,72.3125484126589,72.265339228637,72.5739983919569,72.9561204817679,73.1985565946047,73.6617272607403,72.4791589477452,72.9882510696084,73.5800730724357,74.2946557117302,74.460125957907
Namibia,NAM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.872,56.841,56.831,56.794,56.765,56.143,55.523,54.906,55.068,55.23,55.393,55.679,55.967,56.255,56.543,56.828,57.112,57.399,57.691,57.988,58.292,58.599,58.903,62.933,62.334,62.419,62.484,61.29,60.052,60.112,59.06,59.442,60.286,60.389,60.424
New Caledonia,NCL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.983,69.071,69.301,69.548,69.758,69.911,70.174,70.381,70.644,70.804,70.922,71.01,71.034,71,70.949,70.865,70.847,70.965,71.109,71.191,71.17,71.173,71.231,71.304,71.36,70.233,69.061,67.87,66.65,65.407,65.421,65.578,65.667,65.487,65.214
Niger,NER,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.745,79.727,79.719,79.706,79.7,79.698,79.704,79.736,79.802,79.848,79.898,79.977,80.054,80.127,80.197,80.287,80.37,80.44,80.518,80.57,80.63,80.654,78.759,76.735,74.586,74.387,74.189,73.99,73.792,73.594,72.893,72.947,73.326,73.43,73.298
Nigeria,NGA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.883,83.961,83.875,84.046,84.207,84.301,84.234,84.214,84.207,84.279,84.189,84.07,83.619,83.447,83.204,83.064,82.938,82.792,82.638,82.434,82.229,82.128,82.068,81.905,81.751,81.742,81.915,81.982,82.002,82.009,82.185,82.13,82.092,83.415,83.36
Nicaragua,NIC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.33,59.229,59.152,59.044,59.094,59.251,59.837,60.392,60.943,61.359,61.777,62.197,62.618,63.041,63.463,63.878,64.267,64.639,65.01,65.38,65.749,66.116,66.486,66.864,67.257,67.451,67.637,67.827,67.654,67.501,66.866,67.842,67.879,68.085,68.158
Netherlands,NLD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.352,78.546,78.864,79.022,79.125,79.185,79.417,79.674,79.931,80.236,80.554,80.75,80.721,80.603,80.449,80.34,80.448,80.577,80.75,80.672,80.482,80.668,81.603,81.912,81.562,82.184,82.188,82.222,82.768,83.393,83.414,83.678,84.73,85.497,85.675
Norway,NOR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.385,75.753,76.106,76.498,76.936,77.377,77.93,78.461,78.892,79.167,79.334,79.434,79.476,79.434,79.516,79.623,79.758,79.867,79.851,79.622,78.981,79.014,79.127,79.168,78.837,79.181,79.021,78.385,78.889,79.333,79.391,79.865,80.352,80.318,80.389
Nepal,NPL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.323,43.313,43.329,43.331,43.306,43.271,43.229,43.201,43.181,43.168,43.156,43.149,43.148,43.152,43.161,43.151,43.114,43.071,43.036,43.017,43.016,42.977,42.862,42.698,42.548,42.46,42.36,42.207,42.07,42.185,41.79,41.912,42.21,42.273,42.272
Nauru,NRU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
